ID,SwitchName,Port,Status,SystemName_Port,SystemWWN,AirRackName,AirRackPort
176,L1-DCX-126AJ-SW01_VS50,B04_31,Online,DQAH143_S1_P1,10:00:00:90:FA:53:47:9D,146AE_AIR/62AH_MDA,A_P10
177,L1-DCX-126AJ-SW01_VS50,B04_32,Online,DQAH143_S5_P1,10:00:00:90:FA:53:F5:95,146AE_AIR/62AH_MDA,B_P02
178,L1-DCX-126AJ-SW01_VS50,B04_33,Online,DQAF3053_S2_P1,10:00:00:00:C9:DB:76:E9,146AE_AIR/62AH_MDA,B_P06
179,L1-DCX-126AJ-SW01_VS50,B04_34,Online,DQAI160_S1_P1,10:00:00:00:C9:F3:B0:37,146AE_AIR/62AH_MDA,B_P10
180,L1-DCX-126AJ-SW01_VS50,B04_35,Online,DQAI160_S3_P1,10:00:00:00:C9:A6:B6:B9,146AE_AIR/62AH_MDA,C_P02
181,L1-DCX-126AJ-SW01_VS50,B04_36,Online,OFBN1_04_31,50:00:09:73:A8:2B:40:DF,132AM_AIR/62AH_MDA,B_P12
182,L1-DCX-126AJ-SW01_VS50,B04_37,Online,DQAF0140_S1_P1,10:00:00:90:FA:BC:72:29,142AZ_AIR/62 AI_MDA,B_P10
183,L1-DCX-126AJ-SW01_VS50,B04_38,Open, ,, , 
184,L1-DCX-126AJ-SW01_VS50,B04_39,Online,DQAI021_S2_P0,10:00:00:00:C9:F1:80:DA,146AM_AIR/62AH_MDA,A_P06
185,L1-DCX-126AJ-SW01_VS50,B04_40,Open, ,, , 
186,L1-DCX-126AJ-SW01_VS50,B04_41,Online,DQAF6157_S1_P1,10:00:00:90:FA:A9:87:21,146AE_AIR/62AH_MDA,D_P10
187,L1-DCX-126AJ-SW01_VS50,B04_42,Online,DQAF6157_S4_P0,10:00:00:90:FA:A9:87:30,146AE_AIR/62AH_MDA,D_P11
188,L1-DCX-126AJ-SW01_VS50,B04_43,Online,DQAF6157_S4_P1,10:00:00:90:FA:A9:87:31,146AE_AIR/62AH_MDA,D_P12
189,L1-DCX-126AJ-SW01_VS50,B04_44,Online,DQAF6157_S6_P0,10:00:00:00:C9:DB:76:EC,146AE_AIR/62AH_MDA,E_P01
190,L1-DCX-126AJ-SW01_VS50,B04_45,Online,DQAF6157_S6_P1,10:00:00:00:C9:DB:76:ED,146AE_AIR/62AH_MDA,E_P02
191,L1-DCX-126AJ-SW01_VS50,B04_46,Online,DQAF6159_S1_P0,10:00:00:90:FA:92:06:6A,146AE_AIR/62AH_MDA,E_P03
192,L1-DCX-126AJ-SW01_VS50,B04_47,Online,DQAF6159_S1_P1,10:00:00:90:FA:92:06:6B,146AE_AIR/62AH_MDA,E_P04
193,L1-DCX-126AJ-SW01_VS50,B09_00,ISL,L1-8000-126AQ-SW46_FC_00,,126AE_AIR/62AG_MDA,F_P05
194,L1-DCX-126AJ-SW01_VS50,B09_01,ISL,L1-8000-126AQ-SW46_FC_01,,126AE_AIR/62AG_MDA,F_P06
195,L1-DCX-126AJ-SW01_VS50,B09_02,ISL,L1-8000-126AQ-SW46_FC_02,,126AE_AIR/62AG_MDA,F_P07
196,L1-DCX-126AJ-SW01_VS50,B09_03,ISL,L1-8000-126AQ-SW46_FC_03,,126AE_AIR/62AG_MDA,F_P08
197,L1-DCX-126AJ-SW01_VS50,B09_04,Online,DQAI158_S1_P0,10:00:00:00:C9:FC:18:6A,146AE_AIR/62AH_MDA,E_P05
198,L1-DCX-126AJ-SW01_VS50,B09_05,Online,DQAI158_S1_P1,10:00:00:00:C9:FC:18:6B,146AE_AIR/62AH_MDA,E_P06
199,L1-DCX-126AJ-SW01_VS50,B09_06,Online,DQAH114_S1_P0,10:00:00:90:FA:51:39:CA,146AE_AIR/62AH_MDA,G_P03
200,L1-DCX-126AJ-SW01_VS50,B09_07,Online,DQAH114_S1_P1,10:00:00:90:FA:51:39:CB,146AE_AIR/62AH_MDA,G_P04
201,L1-DCX-126AJ-SW01_VS50,B09_08,RITM0331123,OFEN1_01_07,50:00:09:73:A8:13:0C:07,126AE_AIR/62AG_MDA,B_P01
202,L1-DCX-126AJ-SW01_VS50,B09_09,RITM0331123,OFEN1_02_07,50:00:09:73:A8:13:0C:47,126AE_AIR/62AG_MDA,B_P02
203,L1-DCX-126AJ-SW01_VS50,B09_10,Online,DQAH227_S1_P0,10:00:00:00:C9:D2:67:72,146AM_AIR/62AH_MDA,B_P09
204,L1-DCX-126AJ-SW01_VS50,B09_11,Online,DQAH227_S1_P1,10:00:00:00:C9:D2:67:73,146AM_AIR/62AH_MDA,B_P10
205,L1-DCX-126AJ-SW01_VS50,B09_12,Online,DQAI153_S1_P0,10:00:00:90:FA:05:11:C4,146AM_AIR/62AH_MDA,E_P01
206,L1-DCX-126AJ-SW01_VS50,B09_13,Online,DQAI153_S1_P1,10:00:00:90:FA:05:11:C5,146AM_AIR/62AH_MDA,E_P02
207,L1-DCX-126AJ-SW01_VS50,B09_14,Online,OKDN1_03H_P0,50:00:09:73:10:02:B5:C8,126AZ_AIR/62 AJ_MDA,C_P01
208,L1-DCX-126AJ-SW01_VS50,B09_15,Online,OKDN1_04H_P0,50:00:09:73:10:02:B5:CC,126AZ_AIR/62 AJ_MDA,C_P02
209,L1-DCX-126AJ-SW01_VS50,B09_16,Online,DQAH228_S1_P0,10:00:00:00:C9:D2:6A:FC,146AM_AIR/62AH_MDA,C_P05
210,L1-DCX-126AJ-SW01_VS50,B09_17,Online,DQAH228_S1_P1,10:00:00:00:C9:D2:6A:FD,146AM_AIR/62AH_MDA,C_P06
211,L1-DCX-126AJ-SW01_VS50,B09_18,Online,OFFN1_01_30,50:00:09:73:A8:13:34:1E,132AM_AIR/62AH_MDA,E_P09
212,L1-DCX-126AJ-SW01_VS50,B09_19,Online,OFFN1_01_31,50:00:09:73:A8:13:34:1F,132AM_AIR/62AH_MDA,E_P10
213,L1-DCX-126AJ-SW01_VS50,B09_20,Online,DQAF0140_S2_P0,10:00:00:90:FA:BC:72:2C,142AZ_AIR/62 AI_MDA,B_P11
214,L1-DCX-126AJ-SW01_VS50,B09_21,Online,DQAF0140_S2_P1,10:00:00:90:FA:BC:72:2D,142AZ_AIR/62 AI_MDA,B_P12
215,L1-DCX-126AJ-SW01_VS50,B09_22,Online,DQAI167_S1_P0,10:00:00:00:C9:F3:B0:8C,146AE_AIR/62AH_MDA,F_P01
216,L1-DCX-126AJ-SW01_VS50,B09_23,Online,DQAI167_S1_P1,10:00:00:00:C9:F3:B0:8D,146AE_AIR/62AH_MDA,F_P02
217,L1-DCX-126AJ-SW01_VS50,B09_24,Online,DQAH254_S3_P1,50:06:0B:00:00:3B:9A:68,146AM_AIR/62AH_MDA,D_P01
218,L1-DCX-126AJ-SW01_VS50,B09_25,Online,DQAH254_S3_P2,50:06:0B:00:00:3B:9A:6A,146AM_AIR/62AH_MDA,D_P02
219,L1-DCX-126AJ-SW01_VS50,B09_26,Online,DQAI020_S1_P0,10:00:00:00:C9:FC:3B:50,146AM_AIR/62AH_MDA,E_P09
220,L1-DCX-126AJ-SW01_VS50,B09_27,Online,DQAI020_S1_P1,10:00:00:00:C9:FC:3B:51,146AM_AIR/62AH_MDA,E_P10
221,L1-DCX-126AJ-SW01_VS50,B09_28,Online,OFFN1_02_28,50:00:09:73:A8:13:34:5C,132AM_AIR/62AH_MDA,E_P11
222,L1-DCX-126AJ-SW01_VS50,B09_29,Online,OFFN1_02_29,50:00:09:73:A8:13:34:5D,132AM_AIR/62AH_MDA,E_P12
223,L1-DCX-126AJ-SW01_VS50,B09_30,Online,DQAI021_S1_P0,10:00:00:00:C9:F1:CD:8C,146AM_AIR/62AH_MDA,F_P11
224,L1-DCX-126AJ-SW01_VS50,B09_31,Online,DQAI021_S2_P1,10:00:00:00:C9:F1:80:DB,146AM_AIR/62AH_MDA,F_P12
225,L1-DCX-126AJ-SW01_VS50,B09_32,Online,OWEN1_02_29,50:00:09:73:A8:02:90:5D,132AM_AIR/62AH_MDA,A_P01
226,L1-DCX-126AJ-SW01_VS50,B09_33,Online,OWEN1_02_30,50:00:09:73:A8:02:90:5E,132AM_AIR/62AH_MDA,A_P02
227,L1-DCX-126AJ-SW01_VS50,B09_34,Online,DQAH143_S2_P1,10:00:00:90:FA:53:F3:9D,146AE_AIR/62AH_MDA,I_P04
228,L1-DCX-126AJ-SW01_VS50,B09_35,RITM0331123,ODCN1_01_04,50:00:09:73:A0:05:E8:04,126AE_AIR/62AG_MDA,B_P03
229,L1-DCX-126AJ-SW01_VS50,B09_36,Online,OFFN1_02_31,50:00:09:73:A8:13:34:5F,132AM_AIR/62AH_MDA,F_P01
230,L1-DCX-126AJ-SW01_VS50,B09_37,RITM0491449,ODCN1_02_07,50:00:09:73:A0:05:E8:47,126AE_AIR/62AG_MDA,B_P04
231,L1-DCX-126AJ-SW01_VS50,B09_38,Online,OFFN1_02_30,50:00:09:73:A8:13:34:5E,132AM_AIR/62AH_MDA,F_P02
232,L1-DCX-126AJ-SW01_VS50,B09_39,Online,OFFN1_03_28,50:00:09:73:A8:13:34:9C,132AM_AIR/62AH_MDA,F_P03
233,L1-DCX-126AJ-SW01_VS50,B09_40,Online,DQAF0140_S3_P0,10:00:00:90:FA:BC:72:20,142AZ_AIR/62 AI_MDA,C_P01
234,L1-DCX-126AJ-SW01_VS50,B09_41,Online,DQAF0140_S3_P1,10:00:00:90:FA:BC:72:21,142AZ_AIR/62 AI_MDA,C_P02
235,L1-DCX-126AJ-SW01_VS50,B09_42,Online,DQAF0140_S4_P0,10:00:00:90:FA:BC:6B:78,142AZ_AIR/62 AI_MDA,C_P03
236,L1-DCX-126AJ-SW01_VS50,B09_43,Online,DQAF0140_S4_P1,10:00:00:90:FA:BC:6B:79,142AZ_AIR/62 AI_MDA,C_P04
237,L1-DCX-126AJ-SW01_VS50,B09_44,Online,DQAH192_S0_P1,21:00:00:1B:32:1C:72:7B,146AE_AIR/62AH_MDA,H_P03
238,L1-DCX-126AJ-SW01_VS50,B09_45,Online,DQAH192_S0_P2,21:01:00:1B:32:3C:72:7B,146AE_AIR/62AH_MDA,H_P04
239,L1-DCX-126AJ-SW01_VS50,B09_46,Online,DQAH192_S1_P1,21:00:00:1B:32:1C:FC:7D,146AE_AIR/62AH_MDA,H_P05
240,L1-DCX-126AJ-SW01_VS50,B09_47,Online,OFFN1_03_29,50:00:09:73:A8:13:34:9D,132AM_AIR/62AH_MDA,F_P04
241,L1-DCX-126AJ-SW01_VS50,B10_00,ISL to Lab3, ,, , 
242,L1-DCX-126AJ-SW01_VS50,B10_01,ISL to Lab3, ,, , 
243,L1-DCX-126AJ-SW01_VS50,B10_02,ISL to Lab3, ,, , 
244,L1-DCX-126AJ-SW01_VS50,B10_03,ISL to Lab3, ,, , 
245,L1-DCX-126AJ-SW01_VS50,B10_04,Online,DQAI158_S2_P0,10:00:00:00:C9:FC:47:B8,146AE_AIR/62AH_MDA,E_P07
246,L1-DCX-126AJ-SW01_VS50,B10_05,Online,DQAI158_S2_P1,10:00:00:00:C9:FC:47:B9,146AE_AIR/62AH_MDA,E_P08
247,L1-DCX-126AJ-SW01_VS50,B10_06,Online,DQAH114_S2_P0,10:00:00:90:FA:51:41:A2,146AE_AIR/62AH_MDA,G_P05
248,L1-DCX-126AJ-SW01_VS50,B10_07,Online,DQAH114_S2_P1,10:00:00:90:FA:51:41:A3,146AE_AIR/62AH_MDA,G_P06
249,L1-DCX-126AJ-SW01_VS50,B10_08,Online,OFFN1_03_04,50:00:09:73:A8:13:34:84,132AM_AIR/62AH_MDA,J_P04
250,L1-DCX-126AJ-SW01_VS50,B10_09,RITM0331123,ODCN1_04_07,50:00:09:73:A0:05:E8:C7,126AE_AIR/62AG_MDA,B_P06
251,L1-DCX-126AJ-SW01_VS50,B10_10,Online,DQAH227_S2_P0,,146AM_AIR/62AH_MDA,B_P11
252,L1-DCX-126AJ-SW01_VS50,B10_11,Online,DQAH227_S2_P1,10:00:00:00:C9:D2:68:AD,146AM_AIR/62AH_MDA,B_P12
253,L1-DCX-126AJ-SW01_VS50,B10_12,Online,DQAI153_S2_P0,10:00:00:90:FA:05:18:58,146AM_AIR/62AH_MDA,E_P03
254,L1-DCX-126AJ-SW01_VS50,B10_13,Online,DQAI153_S2_P1,10:00:00:90:FA:05:18:59,146AM_AIR/62AH_MDA,E_P04
255,L1-DCX-126AJ-SW01_VS50,B10_14,Online, ,10:00:00:00:C9:AE:11:E0, , 
256,L1-DCX-126AJ-SW01_VS50,B10_15,Online, ,10:00:00:00:C9:AE:11:E1, , 
257,L1-DCX-126AJ-SW01_VS50,B10_16,Online,DQAH228_S2_P0,10:00:00:00:C9:D2:6B:40,146AM_AIR/62AH_MDA,C_P07
258,L1-DCX-126AJ-SW01_VS50,B10_17,Online,DQAH228_S2_P1,10:00:00:00:C9:D2:6B:41,146AM_AIR/62AH_MDA,C_P08
259,L1-DCX-126AJ-SW01_VS50,B10_18,Online,OFFN1_03_30,50:00:09:73:A8:13:34:9E,132AM_AIR/62AH_MDA,F_P05
260,L1-DCX-126AJ-SW01_VS50,B10_19,Online,OFFN1_03_31,50:00:09:73:A8:13:34:9F,132AM_AIR/62AH_MDA,F_P06
261,L1-DCX-126AJ-SW01_VS50,B10_20,RITM0374715,DQAI077_S1_P1,50:01:43:80:02:99:99:E8,146AE_AIR/62AH_MDA,D_P01
262,L1-DCX-126AJ-SW01_VS50,B10_21,RITM0374715,DQAI077_S1_P2,50:01:43:80:02:99:99:EA,146AE_AIR/62AH_MDA,D_P02
263,L1-DCX-126AJ-SW01_VS50,B10_22,Online,DQAI167_S2_P0,10:00:00:00:C9:F3:AB:C6,146AE_AIR/62AH_MDA,F_P03
264,L1-DCX-126AJ-SW01_VS50,B10_23,Online,DQAI167_S2_P1,10:00:00:00:C9:F3:AB:C7,146AE_AIR/62AH_MDA,F_P04
265,L1-DCX-126AJ-SW01_VS50,B10_24,Online,DQAH254_S4_P1,50:06:0B:00:00:66:6F:50,146AM_AIR/62AH_MDA,D_P03
266,L1-DCX-126AJ-SW01_VS50,B10_25,Online,DQAH254_S4_P2,50:06:0B:00:00:66:6F:52,146AM_AIR/62AH_MDA,D_P04
267,L1-DCX-126AJ-SW01_VS50,B10_26,Online,DQAI020_S2_P0,10:00:00:00:C9:FC:3B:58,146AM_AIR/62AH_MDA,E_P11
268,L1-DCX-126AJ-SW01_VS50,B10_27,Online,DQAI020_S2_P1,10:00:00:00:C9:FC:3B:59,146AM_AIR/62AH_MDA,E_P12
269,L1-DCX-126AJ-SW01_VS50,B10_28,Online,DQAI165_S2_P0,10:00:00:00:C9:F3:AC:10,146AE_AIR/62AH_MDA,F_P09
270,L1-DCX-126AJ-SW01_VS50,B10_29,Online,DQAI165_S2_P1,,146AE_AIR/62AH_MDA,F_P10
271,L1-DCX-126AJ-SW01_VS50,B10_30,Online,DQAI021_S3_P0,10:00:00:00:C9:F1:CE:6C,146AM_AIR/62AH_MDA,G_P01
272,L1-DCX-126AJ-SW01_VS50,B10_31,Online,DQAI021_S3_P1,10:00:00:00:C9:F1:CE:6D,146AM_AIR/62AH_MDA,G_P02
273,L1-DCX-126AJ-SW01_VS50,B10_32,Online,ONBN1_01_29,50:00:09:73:78:00:80:1D,132AZ_AIR/62 AI_MDA,A_P01
274,L1-DCX-126AJ-SW01_VS50,B10_33,Online,ONBN1_01_30,50:00:09:73:78:00:80:1E,132AZ_AIR/62 AI_MDA,A_P02
275,L1-DCX-126AJ-SW01_VS50,B10_34,Online,OFFN1_04_04,50:00:09:73:A8:13:34:C4,132AM_AIR/62AH_MDA,F_P07
276,L1-DCX-126AJ-SW01_VS50,B10_35,RITM0374715,DQAI077_S2_P1,50:06:0B:00:00:64:8A:50,146AE_AIR/62AH_MDA,D_P03
277,L1-DCX-126AJ-SW01_VS50,B10_36,Online,DQAF3047_S3_P1,21:00:00:24:FF:3E:93:62,146AM_AIR/62AH_MDA,G_P05
278,L1-DCX-126AJ-SW01_VS50,B10_37,RITM0374715,DQAI077_S2_P2,50:06:0B:00:00:64:8A:52,146AE_AIR/62AH_MDA,D_P04
279,L1-DCX-126AJ-SW01_VS50,B10_38,Online, ,10:00:00:00:C9:AE:0D:02, , 
280,L1-DCX-126AJ-SW01_VS50,B10_39,Online,OFGN1_02_04,50:00:09:73:A8:1A:24:44,132AE_AIR/62AH_MDA,A_P07
281,L1-DCX-126AJ-SW01_VS50,B10_40,Online, ,10:00:00:00:C9:AE:0D:03, , 
282,L1-DCX-126AJ-SW01_VS50,B10_41,RITM0510146,DQAI155_S4_P0,10:00:00:10:9B:57:1C:59,146AE_AIR/62AH_MDA,K_P01
283,L1-DCX-126AJ-SW01_VS50,B10_42,RITM0510146,DQAI155_S4_P1,10:00:00:10:9B:57:1C:5A,146AE_AIR/62AH_MDA,K_P02
284,L1-DCX-126AJ-SW01_VS50,B10_43,Online,DQAH196_S0_P0,10:00:00:00:C9:74:A8:06,146AM_AIR/62AH_MDA,K_P01
285,L1-DCX-126AJ-SW01_VS50,B10_44,Online,DQAH192_S1_P2,21:01:00:1B:32:3C:FC:7D,146AE_AIR/62AH_MDA,H_P06
286,L1-DCX-126AJ-SW01_VS50,B10_45,Online,DQAH192_S2_P1,21:00:00:1B:32:1C:C3:C2,146AE_AIR/62AH_MDA,H_P07
287,L1-DCX-126AJ-SW01_VS50,B10_46,Online,DQAH192_S2_P2,21:01:00:1B:32:3C:C3:C2,146AE_AIR/62AH_MDA,H_P08
288,L1-DCX-126AJ-SW01_VS50,B10_47,Online,OFFN1_04_05,50:00:09:73:A8:13:34:C5,132AM_AIR/62AH_MDA,F_P08
289,L1-DCX-126AJ-SW01_VS50,B11_00,Online,DQAH196_S0_P1,10:00:00:00:C9:74:A8:07,146AM_AIR/62AH_MDA,K_P02
290,L1-DCX-126AJ-SW01_VS50,B11_01,Online,DQAH196_S1_P0,10:00:00:00:C9:74:A6:C6,146AM_AIR/62AH_MDA,K_P03
291,L1-DCX-126AJ-SW01_VS50,B11_02,Online,DQAH196_S1_P1,10:00:00:00:C9:74:A6:C7,146AM_AIR/62AH_MDA,K_P04
292,L1-DCX-126AJ-SW01_VS50,B11_03,Online,DQAH196_S3_P0,10:00:00:00:C9:74:AA:74,146AM_AIR/62AH_MDA,K_P05
293,L1-DCX-126AJ-SW01_VS50,B11_04,Online,DQAI158_S3_P0,10:00:00:90:FA:07:0A:98,146AE_AIR/62AH_MDA,E_P09
294,L1-DCX-126AJ-SW01_VS50,B11_05,Online,DQAI158_S3_P1,10:00:00:90:FA:07:0A:99,146AE_AIR/62AH_MDA,E_P10
295,L1-DCX-126AJ-SW01_VS50,B11_06,Online,DQAH114_S3_P0,10:00:00:90:FA:51:39:B8,146AE_AIR/62AH_MDA,G_P07
296,L1-DCX-126AJ-SW01_VS50,B11_07,Online,DQAH114_S3_P1,10:00:00:90:FA:51:39:B9,146AE_AIR/62AH_MDA,G_P08
297,L1-DCX-126AJ-SW01_VS50,B11_08,Online,DQAF5122_S2_P0,10:00:00:00:C9:4C:BE:B6,146AM_AIR/62AH_MDA,B_P01
298,L1-DCX-126AJ-SW01_VS50,B11_09,Online,DQAF5122_S2_P1,10:00:00:00:C9:4C:BE:B7,146AM_AIR/62AH_MDA,B_P02
299,L1-DCX-126AJ-SW01_VS50,B11_10,Online,DQAH227_S3_P0,10:00:00:00:C9:D2:6A:EE,146AM_AIR/62AH_MDA,C_P01
300,L1-DCX-126AJ-SW01_VS50,B11_11,Online,DQAH227_S3_P1,10:00:00:00:C9:D2:6A:EF,146AM_AIR/62AH_MDA,C_P02
301,L1-DCX-126AJ-SW01_VS50,B11_12,Online,DQAI153_S3_P0,10:00:00:90:FA:07:0A:CA,146AM_AIR/62AH_MDA,E_P05
302,L1-DCX-126AJ-SW01_VS50,B11_13,Online,DQAI153_S3_P1,10:00:00:90:FA:07:0A:CB,146AM_AIR/62AH_MDA,E_P06
303,L1-DCX-126AJ-SW01_VS50,B11_14,RITM0510146,DQAI155_S5_P0,10:00:00:10:9B:57:1D:1C,146AE_AIR/62AH_MDA,K_P03
304,L1-DCX-126AJ-SW01_VS50,B11_15,RITM0510146,DQAI155_S5_P1,10:00:00:10:9B:57:1D:1D,146AE_AIR/62AH_MDA,K_P04
305,L1-DCX-126AJ-SW01_VS50,B11_16,RITM0374715,DQAI078_S1_P1,50:01:43:80:02:99:9C:C0,146AE_AIR/62AH_MDA,G_P11
306,L1-DCX-126AJ-SW01_VS50,B11_17,RITM0374715,DQAI078_S1_P2,50:01:43:80:02:99:9C:C2,146AE_AIR/62AH_MDA,G_P12
307,L1-DCX-126AJ-SW01_VS50,B11_18,Online,DQAF3047_S3_P2,21:00:00:24:FF:3E:93:63,146AM_AIR/62AH_MDA,G_P06
308,L1-DCX-126AJ-SW01_VS50,B11_19,Online,DQAI025_S2_P1,21:00:00:24:FF:56:B3:F8,146AM_AIR/62AH_MDA,G_P07
309,L1-DCX-126AJ-SW01_VS50,B11_20,RITM0374715,DQAI078_S2_P1,50:01:43:80:02:51:A1:C0,146AE_AIR/62AH_MDA,H_P01
310,L1-DCX-126AJ-SW01_VS50,B11_21,RITM0374715,DQAI078_S2_P2,50:01:43:80:02:51:A1:C2,146AE_AIR/62AH_MDA,H_P02
311,L1-DCX-126AJ-SW01_VS50,B11_22,Online,DQAI167_S3_P0,10:00:00:00:C9:F3:AC:1A,146AE_AIR/62AH_MDA,F_P05
312,L1-DCX-126AJ-SW01_VS50,B11_23,Online,DQAI167_S3_P1,10:00:00:00:C9:F3:AC:1B,146AE_AIR/62AH_MDA,F_P06
313,L1-DCX-126AJ-SW01_VS50,B11_24,Online,DQAH254_S5_P1,,146AM_AIR/62AH_MDA,D_P05
314,L1-DCX-126AJ-SW01_VS50,B11_25,Online,DQAH254_S5_P2,,146AM_AIR/62AH_MDA,D_P06
315,L1-DCX-126AJ-SW01_VS50,B11_26,Online,DQAI020_S3_P0,10:00:00:00:C9:A3:31:20,146AM_AIR/62AH_MDA,F_P01
316,L1-DCX-126AJ-SW01_VS50,B11_27,Online,DQAI020_S3_P1,10:00:00:00:C9:A3:31:21,146AM_AIR/62AH_MDA,F_P02
317,L1-DCX-126AJ-SW01_VS50,B11_28,Online,DQAI165_S3_P0,10:00:00:90:FA:07:0A:6D,146AE_AIR/62AH_MDA,F_P11
318,L1-DCX-126AJ-SW01_VS50,B11_29,Online,DQAI165_S3_P1,10:00:00:90:FA:07:0A:6C,146AE_AIR/62AH_MDA,F_P12
319,L1-DCX-126AJ-SW01_VS50,B11_30,Online,DQAF6157_S5_P0,10:00:00:90:FA:1C:F3:CC,146AE_AIR/62AH_MDA,I_P05
320,L1-DCX-126AJ-SW01_VS50,B11_31,Online,DQAF6157_S5_P1,10:00:00:90:FA:1C:F3:CD,146AE_AIR/62AH_MDA,I_P06
321,L1-DCX-126AJ-SW01_VS50,B11_32,Online,ONBN1_01_31,50:00:09:73:78:00:80:1F,132AZ_AIR/62 AI_MDA,A_P03
322,L1-DCX-126AJ-SW01_VS50,B11_33,Online,ONBN1_02_29,50:00:09:73:78:00:80:5D,132AZ_AIR/62 AI_MDA,A_P04
323,L1-DCX-126AJ-SW01_VS50,B11_34,RITM0374715,DQAI078_S3_P1,50:01:43:80:02:51:8E:0C,146AE_AIR/62AH_MDA,J_P01
324,L1-DCX-126AJ-SW01_VS50,B11_35,Online,DQAI025_S2_P2,21:00:00:24:FF:56:B3:F9,146AM_AIR/62AH_MDA,G_P08
325,L1-DCX-126AJ-SW01_VS50,B11_36,RITM0399526,OIEN1_07H_P0,50:00:09:73:00:04:ED:D8,126BI_AIR/62 AJ_MDA,C_P03
326,L1-DCX-126AJ-SW01_VS50,B11_37,RITM0399526,OIEN1_08H_P0,50:00:09:73:00:04:ED:DC,126BI_AIR/62 AJ_MDA,C_P04
327,L1-DCX-126AJ-SW01_VS50,B11_38,Open, ,, , 
328,L1-DCX-126AJ-SW01_VS50,B11_39,Online,DQAF5122_S1_P1,21:00:00:24:FF:3D:E3:14,146AM_AIR/62AH_MDA,G_P09
329,L1-DCX-126AJ-SW01_VS50,B11_40,RITM0374715,DQAI078_S3_P2,50:01:43:80:02:51:8E:0E,146AE_AIR/62AH_MDA,J_P02
330,L1-DCX-126AJ-SW01_VS50,B11_41,RITM0374715,DQAI078_S4_P1,50:01:43:80:02:51:B8:C4,146AE_AIR/62AH_MDA,J_P03
331,L1-DCX-126AJ-SW01_VS50,B11_42,RITM0374715,DQAI078_S4_P2,50:01:43:80:02:51:B8:C6,146AE_AIR/62AH_MDA,J_P04
332,L1-DCX-126AJ-SW01_VS50,B11_43,Online,DQAH196_S3_P1,10:00:00:00:C9:74:AA:75,146AM_AIR/62AH_MDA,K_P06
333,L1-DCX-126AJ-SW01_VS50,B11_44,Online,DQAF1086_S0_P0,10:00:00:00:C9:79:E8:32,146AE_AIR/62AH_MDA,H_P09
334,L1-DCX-126AJ-SW01_VS50,B11_45,Online,DQAF1086_S0_P1,10:00:00:00:C9:79:E8:33,146AE_AIR/62AH_MDA,H_P10
335,L1-DCX-126AJ-SW01_VS50,B11_46,Online,DQAF1086_S1_P0,10:00:00:00:C9:79:FE:90,146AE_AIR/62AH_MDA,H_P11
336,L1-DCX-126AJ-SW01_VS50,B11_47,Online,OFFN1_04_28,50:00:09:73:A8:13:34:DC,132AM_AIR/62AH_MDA,F_P09
337,L1-DCX-126AJ-SW01_VS50,B12_00,Online,DQAH196_S4_P0,10:00:00:00:C9:74:A9:52,146AM_AIR/62AH_MDA,K_P07
338,L1-DCX-126AJ-SW01_VS50,B12_01,Online,DQAH196_S4_P1,10:00:00:00:C9:74:A9:53,146AM_AIR/62AH_MDA,K_P08
339,L1-DCX-126AJ-SW01_VS50,B12_02,RITM0399526,OFGN1_01_06,50:00:09:73:A8:1A:24:06,132AE_AIR/62AH_MDA,A_P09
340,L1-DCX-126AJ-SW01_VS50,B12_03,RITM0399526,OFGN1_02_06,50:00:09:73:A8:1A:24:46,132AE_AIR/62AH_MDA,A_P10
341,L1-DCX-126AJ-SW01_VS50,B12_04,Online,DQAI158_S5_P0,10:00:00:00:C9:FC:47:B6,146AE_AIR/62AH_MDA,E_P11
342,L1-DCX-126AJ-SW01_VS50,B12_05,Online,DQAI158_S5_P1,10:00:00:00:C9:FC:47:B7,146AE_AIR/62AH_MDA,E_P12
343,L1-DCX-126AJ-SW01_VS50,B12_06,Online,DQAH114_S5_P0,10:00:00:90:FA:51:41:AC,146AE_AIR/62AH_MDA,G_P09
344,L1-DCX-126AJ-SW01_VS50,B12_07,Online,DQAH114_S5_P1,10:00:00:90:FA:51:41:AD,146AE_AIR/62AH_MDA,G_P10
345,L1-DCX-126AJ-SW01_VS50,B12_08,RITM0399526,OLCN1_01_07,50:00:09:73:98:02:84:07,132AZ_AIR/62 AI_MDA,C_P07
346,L1-DCX-126AJ-SW01_VS50,B12_09,RITM0490173,OFGN1_03_06,50:00:09:73:A8:1A:24:86,132AE_AIR/62AH_MDA,B_P01
347,L1-DCX-126AJ-SW01_VS50,B12_10,Online,DQAH227_S4_P0,10:00:00:00:C9:D2:69:F0,146AM_AIR/62AH_MDA,C_P03
348,L1-DCX-126AJ-SW01_VS50,B12_11,Online,DQAH227_S4_P1,10:00:00:00:C9:D2:69:F1,146AM_AIR/62AH_MDA,C_P04
349,L1-DCX-126AJ-SW01_VS50,B12_12,Online,DQAI153_S5_P0,10:00:00:90:FA:07:0A:DC,146AM_AIR/62AH_MDA,E_P07
350,L1-DCX-126AJ-SW01_VS50,B12_13,Online,DQAI153_S5_P1,10:00:00:90:FA:07:0A:DD,146AM_AIR/62AH_MDA,E_P08
351,L1-DCX-126AJ-SW01_VS50,B12_14,Online,DQAH228_S4_P0,10:00:00:00:C9:D2:6B:44,146AM_AIR/62AH_MDA,C_P11
